score,label,segment
0.2491194021961276,0.0,1
0.0685869246308145,0.0,0
0.45950640724990544,1.0,3
0.5414781386117564,0.0,3
0.26059606181093153,0.0,1
0.06753590748378506,0.0,0
0.04676883497272682,0.0,0
0.12713147658095109,0.0,0
0.3265987258278122,0.0,2
0.11912486541113898,0.0,0
0.10776704550146234,1.0,0
0.32460102630740867,1.0,2
0.21935449118475614,0.0,1
0.30479223202169464,0.0,1
0.403730071467841,1.0,2
0.18412892169781056,0.0,0
0.23447365948588197,0.0,1
0.175068748991844,0.0,0
0.2673316734797696,0.0,1
0.238699744225137,0.0,1
0.32579561073076047,0.0,2
0.4434878606676832,0.0,2
0.3855671372233749,1.0,2
0.09615258168656671,0.0,0
0.2089847738799713,1.0,1
0.16619623428044838,0.0,0
0.22721487350505115,0.0,1
0.47592049646427265,1.0,3
0.11588479103164939,0.0,0
0.1718540724955221,0.0,0
0.24093580883068486,0.0,1
0.19658545353951162,1.0,1
0.15450740124203077,0.0,0
0.3024753876496196,1.0,1
0.2628503990216566,0.0,1
0.17838548982713634,0.0,0
0.07140336869412171,0.0,0
0.36804793518398216,0.0,2
0.16500239921085022,0.0,0
0.6463769483914986,1.0,3
0.5031230845032987,1.0,3
0.40864698504559716,1.0,2
0.3784719386186747,1.0,2
0.4808171104256128,1.0,3
0.45015277145501226,1.0,2
0.31485465592718676,0.0,1
0.3458306244455384,0.0,2
0.5386521682270735,1.0,3
0.30617217969438143,0.0,1
0.14558813424442504,0.0,0
0.4518857472364912,1.0,2
0.35993742481792457,0.0,2
0.06190643377169209,1.0,0
0.2328545928203029,1.0,1
0.19208246644942936,0.0,1
0.5199092769591175,0.0,3
0.22019437403991562,0.0,1
0.13772023575141254,1.0,0
0.47197128618272305,0.0,3
0.1588460545173127,0.0,0
0.059689475270839516,0.0,0
0.34081565965226834,0.0,2
0.30664861826340883,0.0,1
0.2789555071166884,1.0,1
0.3288097857207583,0.0,2
0.40649018963913885,0.0,2
0.32345967824352123,0.0,2
0.18134288505174043,0.0,0
0.11034442080402906,0.0,0
0.06261134174457317,0.0,0
0.3893738659278771,0.0,2
0.22081199239815466,0.0,1
0.17057746068742893,0.0,0
0.06763603384706811,0.0,0
0.20636937130196562,0.0,1
0.35879012288277545,0.0,2
0.316899984774653,0.0,2
0.1365637082251592,0.0,0
0.21708374305025172,0.0,1
0.1363792431986001,0.0,0
0.06373493040686784,0.0,0
0.5785716282335199,0.0,3
0.16737543318713216,1.0,0
0.485750585203021,1.0,3
0.2231288814404552,0.0,1
0.37344884728495387,1.0,2
0.38660756941930585,0.0,2
0.29103929254547434,0.0,1
0.3584957567261279,0.0,2
0.36884852544610003,1.0,2
0.43385584819172346,0.0,2
0.05932432661715326,0.0,0
0.15373830274583952,0.0,0
0.690927168796683,0.0,3
0.04927096831835294,0.0,0
0.18591584017139418,0.0,0
0.2715695031402613,0.0,1
0.3219105263709601,0.0,2
0.48209428949031524,1.0,3
0.319706275524256,0.0,2
0.4916099383257625,0.0,3
0.18417297086710416,0.0,0
0.029392249773945323,0.0,0
0.43832440071116074,0.0,2
0.22019917819165558,0.0,1
0.1272898020531447,0.0,0
0.5623099425360222,1.0,3
0.1351692568264888,0.0,0
0.18926525270317185,0.0,1
0.2788522124309327,1.0,1
0.2584988688589334,0.0,1
0.1713624183536284,0.0,0
0.3902904125361203,1.0,2
0.13884092876465817,0.0,0
0.4659217194194351,0.0,3
0.6157519764816631,1.0,3
0.3073799210471541,0.0,1
0.3116610941567272,0.0,1
0.1347012643177103,1.0,0
0.7239031844967967,0.0,3
0.11910027770778647,0.0,0
0.28538578892011157,0.0,1
0.514309690041867,0.0,3
0.15648979507517,0.0,0
0.26055752603134724,1.0,1
0.13981359053542353,0.0,0
0.388093991336372,0.0,2
0.4641645770320866,1.0,3
0.12845804774166797,1.0,0
0.0552063959733059,0.0,0
0.017279127080126834,0.0,0
0.15924986868506363,0.0,0
0.2667449952728772,0.0,1
0.529692033598347,0.0,3
0.3071017670062408,0.0,1
0.2504805636294226,0.0,1
0.40355832138751585,0.0,2
0.3696214928596068,1.0,2
0.22078097776764183,0.0,1
0.09074148599417395,0.0,0
0.42629856137072764,0.0,2
0.3076570372812911,0.0,1
0.08686886954251043,0.0,0
0.31988267906477214,0.0,2
0.17245945458117015,0.0,0
0.5236077465948994,1.0,3
0.14411306049989406,1.0,0
0.4369016405600799,0.0,2
0.5620366156958401,1.0,3
0.20388080864478686,0.0,1
0.26526006970231497,0.0,1
0.342996453032718,0.0,2
0.3081745146780117,0.0,1
0.07847640863395768,0.0,0
0.20417842853949858,1.0,1
0.46757480171249854,1.0,3
0.22444388214291414,0.0,1
0.5642742600782021,1.0,3
0.45836380319932735,0.0,3
0.22873235215695734,0.0,1
0.19416253232713945,0.0,1
0.11404878475035836,0.0,0
0.11886389807223895,0.0,0
0.22430032560849703,0.0,1
0.1748455929095408,0.0,0
0.23810184430754955,0.0,1
0.43794334939116214,1.0,2
0.3050820962749862,0.0,1
0.4110151238583872,1.0,2
0.23841138620236768,1.0,1
0.30555856203807996,1.0,1
0.22431198667381724,0.0,1
0.22830350418430012,0.0,1
0.601389322500987,1.0,3
0.1861016376343618,0.0,0
0.33223765339141825,1.0,2
0.1535906531023021,0.0,0
0.5895945688191788,1.0,3
0.13601113584966545,0.0,0
0.1452923245069306,0.0,0
0.4696325075583425,1.0,3
0.34705488787399064,0.0,2
0.2243778179558153,1.0,1
0.380680807328598,0.0,2
0.25273846971971753,1.0,1
0.19184179202086682,0.0,1
0.21777087913042306,0.0,1
0.5469541833338392,1.0,3
0.43202781936331336,0.0,2
0.337528941637207,1.0,2
0.2801225539599779,0.0,1
0.20469271636460634,0.0,1
0.19782889115756616,0.0,1
0.42009875160522375,0.0,2
0.0945684310647346,0.0,0
0.0683369109310005,0.0,0
0.37337115119161546,0.0,2
0.18149745939782988,0.0,0
0.4688203508208859,0.0,3
0.4418376196321603,0.0,2
0.27311956524215825,0.0,1
0.4417392325829916,0.0,2
0.45149946593464635,1.0,2
0.5143025110676812,0.0,3
0.19848042283768558,0.0,1
0.05624495924290872,0.0,0
0.013096916111202185,0.0,0
0.4422153449338335,1.0,2
0.2563288233480382,0.0,1
0.12008037150759632,0.0,0
0.2906548683413762,0.0,1
0.248426499061781,1.0,1
0.27311496256388507,1.0,1
0.23103274537339663,0.0,1
0.3977583849607771,1.0,2
0.12280995074610727,1.0,0
0.24431246570620366,1.0,1
0.16905503117317644,0.0,0
0.3630143517577401,0.0,2
0.15939157930324252,1.0,0
0.09801246109614241,0.0,0
0.32587444392919906,0.0,2
0.3065108052415546,0.0,1
0.07671218365016587,0.0,0
0.4728620841435421,1.0,3
0.31570110112731165,0.0,2
0.20630964194203893,1.0,1
0.03867293865424374,0.0,0
0.4168670056078366,0.0,2
0.30526408172006453,1.0,1
0.360409463644948,0.0,2
0.31965237212640535,0.0,2
0.06039203154803854,0.0,0
0.21767561927151582,0.0,1
0.4233910425225104,0.0,2
0.08575359616064851,1.0,0
0.24114210026316804,0.0,1
0.10682136950093098,0.0,0
0.39399743206671656,0.0,2
0.25572263337086576,0.0,1
0.3840811292272226,0.0,2
0.36614580595245383,0.0,2
0.5816434885743039,1.0,3
0.5621775612709531,1.0,3
0.08844444030069641,0.0,0
0.3446235300029249,0.0,2
0.6095654722173228,0.0,3
0.3141309765261968,1.0,1
0.6479463612947148,0.0,3
0.22650191954925245,0.0,1
0.4532267059451018,0.0,2
0.5996218506997747,0.0,3
0.13623186235398355,0.0,0
0.2361379497655822,1.0,1
0.6046614565204121,1.0,3
0.2920487185984639,1.0,1
0.4004222737895427,0.0,2
0.45077109441955576,0.0,2
0.18480186641013244,0.0,0
0.41019293380539773,0.0,2
0.34973434990572005,1.0,2
0.17561919698936396,0.0,0
0.2052622268743936,1.0,1
0.6085560017364287,1.0,3
0.14165877053537307,0.0,0
0.43593946275941003,1.0,2
0.3082365330185971,0.0,1
0.45500639880107346,1.0,3
0.42754908476185066,0.0,2
0.2781861683282088,0.0,1
0.18524055235766115,0.0,0
0.5553171992560851,1.0,3
0.5031820579410835,0.0,3
0.32184672035858475,1.0,2
0.2940375021670958,0.0,1
0.12544938510343312,0.0,0
0.44440125056011115,0.0,2
0.5757688148776429,0.0,3
0.12381086556612016,0.0,0
0.14174247492062755,0.0,0
0.18727519902269188,1.0,1
0.19126728643193613,0.0,1
0.2750086185191396,0.0,1
0.2594732652222252,1.0,1
0.11601733753096195,0.0,0
0.5878548997680135,1.0,3
0.14184427607987107,1.0,0
0.26709409153878366,0.0,1
0.16934940183695033,0.0,0
0.5051295998717548,1.0,3
0.21522630115591282,0.0,1
0.30267928438841163,0.0,1
0.6043368946581595,1.0,3
0.22644282471136645,0.0,1
0.33001023491704745,1.0,2
0.15526763571837746,0.0,0
0.2640383541633144,0.0,1
0.3870555710169233,0.0,2
0.12195815794277094,1.0,0
0.23073436812794024,0.0,1
0.33743284497625053,0.0,2
0.07241046297913235,0.0,0
0.37822073548513974,0.0,2
0.3194343997975769,0.0,2
0.19725972017809695,1.0,1
0.28717210051402103,0.0,1
0.6008221918617068,1.0,3
0.09712260572285623,0.0,0
0.2750073539162113,0.0,1
0.5045933992123101,1.0,3
0.15951835961325392,0.0,0
0.21444346597451258,0.0,1
0.46315732764973994,1.0,3
0.27810240669822206,0.0,1
0.185040538482732,0.0,0
0.11455555890742458,0.0,0
0.4228950555098883,1.0,2
0.6440679634524121,1.0,3
0.3083255266751108,0.0,1
0.4105774245043222,1.0,2
0.19605420588440753,1.0,1
0.13887477350878247,1.0,0
0.09852676123919558,0.0,0
0.36726113123900356,0.0,2
0.5073793345737749,1.0,3
0.2364619685412546,0.0,1
0.4056361401586,0.0,2
0.26490977098893786,0.0,1
0.3808117943964557,0.0,2
0.22533174704489528,0.0,1
0.04515369517060627,0.0,0
0.16436603283956178,0.0,0
0.19143069972773935,0.0,1
0.2616461141449531,0.0,1
0.35639372193893865,0.0,2
0.08073936672491931,1.0,0
0.10845747547886783,0.0,0
0.24552664654232526,0.0,1
0.5453972463065507,1.0,3
0.3355411391283527,0.0,2
0.11193257488627385,0.0,0
0.07861861954219991,0.0,0
0.22324955997792298,0.0,1
0.23934489305310983,0.0,1
0.4691650839986767,1.0,3
0.10930101287827769,1.0,0
0.350841738423868,1.0,2
0.11473327681688954,1.0,0
0.5209560844968074,1.0,3
0.46291911654104495,1.0,3
0.4458084306295856,0.0,2
0.45074564735850964,0.0,2
0.207768701685737,1.0,1
0.5530846398930729,1.0,3
0.2414057853315312,0.0,1
0.35219914462398455,0.0,2
0.5623335554103934,1.0,3
0.066028107172517,0.0,0
0.47801036279397796,0.0,3
0.36195574219105253,0.0,2
0.4016190764260652,1.0,2
0.14476908879022118,0.0,0
0.14853618339714061,0.0,0
0.2673122822770018,0.0,1
0.2665058948831771,0.0,1
0.2016844401116823,1.0,1
0.5191348577625704,0.0,3
0.012576968831467986,0.0,0
0.23005953211192406,0.0,1
0.08916247674529962,0.0,0
0.5437183231209585,1.0,3
0.3380641675028336,0.0,2
0.22099377678765253,0.0,1
0.12232166966906016,0.0,0
0.32715774615691906,1.0,2
0.09997482682028871,0.0,0
0.33759203987394115,1.0,2
0.5828544730774738,1.0,3
0.5490326088038333,0.0,3
0.1444002153105774,0.0,0
0.5397886850088234,0.0,3
0.049103914238015904,0.0,0
0.2269298672078842,1.0,1
0.1507116244682386,0.0,0
0.0397742668078514,0.0,0
0.41995867755191874,1.0,2
0.4703209324057288,0.0,3
0.45932256242566094,1.0,3
0.2928697416440324,0.0,1
0.3253208111970423,0.0,2
0.608299740483025,0.0,3
0.227995917813659,0.0,1
0.3285833899501695,0.0,2
0.188908839828141,0.0,1
0.4759491652842039,1.0,3
0.46195246754850827,1.0,3
0.33552196724204514,0.0,2
0.2913305263540643,0.0,1
0.3010360813901332,0.0,1
0.32719066890772697,0.0,2
0.06764099286707154,0.0,0
0.33280396452018296,0.0,2
0.5689403837780267,1.0,3
0.16873682327409087,0.0,0
0.32347850774297826,1.0,2
0.25951423642259236,0.0,1
0.21073410761815942,1.0,1
0.44543893158488235,0.0,2
0.19252517781702655,0.0,1
0.4215730229751968,1.0,2
0.3147556062634345,0.0,1
0.08917514806890406,1.0,0
0.18139749745536848,0.0,0
0.2888520759798477,1.0,1
0.19122046404901066,0.0,1
0.25463202598101103,0.0,1
0.26260915795931455,0.0,1
0.1868577020761625,1.0,1
0.1235656832485277,0.0,0
0.3590902667010948,0.0,2
0.007247912732123117,0.0,0
0.22541229173963975,0.0,1
0.3682584032090778,0.0,2
0.47005375734757493,1.0,3
0.23340795938545686,0.0,1
0.604550623924786,1.0,3
0.11161825582150756,0.0,0
0.29180063638815756,1.0,1
0.24367885033200437,0.0,1
0.09117290073823889,0.0,0
0.34238261216894417,0.0,2
0.2613583638874165,1.0,1
0.10545421749979744,0.0,0
0.33941958951777684,0.0,2
0.06674404650508572,0.0,0
0.39484478584956023,1.0,2
0.17015973446901886,0.0,0
0.6912093386389426,1.0,3
0.17016504307163668,0.0,0
0.25965807209419905,0.0,1
0.34085924943352575,1.0,2
0.1936145912070428,0.0,1
0.4421189571746821,0.0,2
0.2918146343826823,0.0,1
0.0431616328618451,0.0,0
0.08526285170391149,0.0,0
0.47376583548934953,1.0,3
0.2739533039710695,1.0,1
0.23739520744884943,0.0,1
0.2670788820929144,0.0,1
0.1034879707346583,0.0,0
0.22795113216234186,1.0,1
0.2627333305254055,0.0,1
0.6891140409001313,1.0,3
0.2505649400674639,0.0,1
0.24464969297662237,1.0,1
0.2767384149382149,0.0,1
0.27220512050485735,0.0,1
0.22994845690931623,0.0,1
0.42570532098434083,0.0,2
0.22271118741639412,0.0,1
0.4773689304451496,1.0,3
0.23101298651698982,0.0,1
0.43144353619464987,0.0,2
0.38687976021019077,0.0,2
0.20867813507832503,0.0,1
0.09002499819996725,0.0,0
0.6038569167009646,0.0,3
0.22652332523012098,0.0,1
0.3042970610133372,0.0,1
0.16462586137498683,0.0,0
0.1823972362349482,0.0,0
0.4766491048877699,0.0,3
0.5264086385938195,0.0,3
0.36092031234155697,0.0,2
0.2509553296201303,1.0,1
0.3835316726535463,0.0,2
0.19591171866205373,0.0,1
0.2976150813463317,0.0,1
0.13237350274514814,0.0,0
0.12631168044090502,1.0,0
0.35476652265808534,0.0,2
0.3219807096428471,0.0,2
0.310809260614259,0.0,1
0.22661352635262422,1.0,1
0.3116613226660596,0.0,1
0.17217359051439798,0.0,0
0.041466975212824844,0.0,0
0.2761974130074415,0.0,1
0.09425356031693806,0.0,0
0.4118445340829866,1.0,2
0.5157009792685964,1.0,3
0.6342283268293691,1.0,3
0.27170217319000567,0.0,1
0.16115555595365097,0.0,0
0.3019616530585536,0.0,1
0.24747616586330073,0.0,1
0.2773672197869529,0.0,1
0.47222499596045936,1.0,3
0.21903951367592533,0.0,1
0.25130404126245265,0.0,1
0.13449891422559376,0.0,0
0.2575375190463321,1.0,1
0.5758311543371692,1.0,3
0.17478898807467766,1.0,0
0.4404393990716352,0.0,2
0.23996872315505707,0.0,1
0.4457504855829945,0.0,2
0.41814573239418396,0.0,2
0.12477872464880943,0.0,0
0.4135696874278296,0.0,2
0.08552216071945434,1.0,0
0.10238495285184403,0.0,0
0.22850508874050057,0.0,1
0.5466614162505907,1.0,3
0.35108503224370974,1.0,2
0.13941057604626686,0.0,0
0.05369951548994858,0.0,0
0.3806987361056626,1.0,2
0.2794224044294483,0.0,1
0.3066911814390244,0.0,1
0.34303308364673246,1.0,2
0.47611454437072104,1.0,3
0.2554704259647891,0.0,1
0.5012006017832084,1.0,3
0.15400666296079904,1.0,0
0.06323234040516468,0.0,0
0.44834545888275384,0.0,2
0.10997586339778063,0.0,0
0.29980310270744265,1.0,1
0.5363077304756033,1.0,3
0.06705426999363957,0.0,0
0.3373425781481131,1.0,2
0.06163751556213369,0.0,0
0.2669105924136806,0.0,1
0.014681933127792124,0.0,0
0.09291290127017372,0.0,0
0.16208459011388984,0.0,0
0.05558771864927384,0.0,0
0.3628731421368042,1.0,2
0.32618555306964203,0.0,2
0.5516768599767246,0.0,3
0.10991865606237472,0.0,0
0.21718481039517945,1.0,1
0.07822097883115157,0.0,0
0.1767688055025618,0.0,0
0.5954379734962468,1.0,3
0.39717268660938093,0.0,2
0.1055672064555032,0.0,0
0.031185910555505757,0.0,0
0.027957961979081927,0.0,0
0.36797659433535934,0.0,2
0.159129571300425,0.0,0
0.7380869638355531,1.0,3
0.24369917696780016,0.0,1
0.17097774059130702,0.0,0
0.08072398199878913,0.0,0
0.4477791997522805,0.0,2
0.19735165471552502,0.0,1
0.26147296955370153,0.0,1
0.2791904822094437,1.0,1
0.24924642287697085,1.0,1
0.38880045320267814,0.0,2
0.08983097773481848,1.0,0
0.2393537041475697,0.0,1
0.20045204994057464,0.0,1
0.40099694375353145,1.0,2
0.4674355152035755,1.0,3
0.12791579245418194,0.0,0
0.40373494198452503,0.0,2
0.08948655761560051,0.0,0
0.24781566399063273,0.0,1
0.26449203451846,0.0,1
0.4549932251283338,0.0,3
0.38950793387251037,0.0,2
0.09718177285658083,0.0,0
0.3828986050331805,1.0,2
0.297838427885603,0.0,1
0.5903979088514874,1.0,3
0.17609833187507087,0.0,0
0.2144134952920709,0.0,1
0.6204682337798468,0.0,3
0.48723314496000425,0.0,3
0.09620692451496077,0.0,0
0.24965580347196684,1.0,1
0.34123779909224605,0.0,2
0.4009150563139554,1.0,2
0.11793590761943248,0.0,0
0.5572754113921149,0.0,3
0.06294278801876782,0.0,0
0.12295220654768162,0.0,0
0.5302969759506505,1.0,3
0.2709993961105075,0.0,1
0.27708902751884185,0.0,1
0.301184192228817,0.0,1
0.14014940155761468,0.0,0
0.07373378490111673,0.0,0
0.32915651051709327,1.0,2
0.359768584824016,0.0,2
0.30977747327024047,0.0,1
0.18035041428788406,0.0,0
0.11049325801614986,0.0,0
0.2268526189451653,0.0,1
0.6389059701703222,0.0,3
0.24313915351568324,0.0,1
0.21596804604807857,0.0,1
0.24855717435847977,1.0,1
0.23747045971287373,0.0,1
0.5319284493276698,1.0,3
0.39043892434622446,1.0,2
0.16973758904288572,0.0,0
0.204026175015018,0.0,1
0.25492632671059895,0.0,1
0.28906082696293733,0.0,1
0.14078969013769074,0.0,0
0.18846863488275697,0.0,1
0.5651992012277928,1.0,3
0.5441384134079766,0.0,3
0.20749581324893812,1.0,1
0.1937947313120766,0.0,1
0.39173659785710696,0.0,2
0.0549042835324885,0.0,0
0.513200034727355,0.0,3
0.16801384883050952,0.0,0
0.34984513829632496,0.0,2
0.06470899156806993,0.0,0
0.3992098512519557,1.0,2
0.3602074853627584,0.0,2
0.3368158164406375,0.0,2
0.12566751557557146,0.0,0
0.18674564305294103,1.0,1
0.3090542956810058,0.0,1
0.16110471655100672,0.0,0
0.15601939383489905,1.0,0
0.4891720840330514,0.0,3
0.0405952160464261,0.0,0
0.5013100171730703,0.0,3
0.125480123667906,0.0,0
0.37832624698778555,0.0,2
0.32221290371486117,1.0,2
0.12136225357209524,0.0,0
0.16476671994108208,0.0,0
0.42106902306580285,0.0,2
0.22306564310409913,1.0,1
0.7475416808203147,1.0,3
0.17653263115212867,0.0,0
0.16939987569774237,0.0,0
0.10123676310915995,0.0,0
0.15521976788527783,0.0,0
0.2516719879928031,1.0,1
0.6988438963940432,1.0,3
0.16287619472878653,0.0,0
0.03586107451957101,0.0,0
0.18689261626561332,0.0,1
0.28021975907890234,0.0,1
0.5039853388745347,0.0,3
0.2905356993774629,0.0,1
0.21370325400439458,0.0,1
0.17420404077010232,1.0,0
0.39919600736253635,0.0,2
0.2659319496638474,0.0,1
0.4020401338219225,0.0,2
0.1054043592980552,0.0,0
0.18962207868009487,0.0,1
0.3548328182831716,0.0,2
0.07851743073924757,0.0,0
0.12350488995470801,0.0,0
0.24137784545030638,0.0,1
0.4688543103047804,0.0,3
0.5491671814360513,1.0,3
0.13208665662881736,0.0,0
0.29893631402013454,0.0,1
0.5146805029932751,0.0,3
0.40089713682600786,1.0,2
0.2842255949831302,1.0,1
0.31754411011338207,0.0,2
0.13848346987034896,0.0,0
0.20097123645401038,0.0,1
0.24188964316220724,0.0,1
0.2295611941890383,0.0,1
0.2156860757163646,0.0,1
0.12310958018220286,1.0,0
0.5160624858560737,1.0,3
0.2623139249573352,1.0,1
0.2309942687514944,0.0,1
0.09595128593448145,0.0,0
0.340353357371217,1.0,2
0.15694670027434335,0.0,0
0.1620025771710848,0.0,0
0.19459935313145535,0.0,1
0.3889033363849212,1.0,2
0.3240072686151163,1.0,2
0.05696068686177275,1.0,0
0.5068443274386882,1.0,3
0.30439250526781686,1.0,1
0.2972452247392276,0.0,1
0.1367056096153261,0.0,0
0.44914011712217095,0.0,2
0.25181479605739426,0.0,1
0.16951392607312646,1.0,0
0.08014649270573643,0.0,0
0.23253705235538352,0.0,1
0.4841625365767797,0.0,3
0.1693257626556566,0.0,0
0.07477892700140167,0.0,0
0.18524232349219433,1.0,0
0.16796351370450527,0.0,0
0.2763354949660545,1.0,1
0.13097855154707988,0.0,0
0.1542500262093677,1.0,0
0.08993538353011882,0.0,0
0.3465590425511273,0.0,2
0.16499025374641893,0.0,0
0.1454381844637113,0.0,0
0.451163889216197,0.0,2
0.5292063498589319,1.0,3
0.37717719713879494,1.0,2
0.49771530922633084,0.0,3
0.42318456662924475,1.0,2
0.21733647489695554,0.0,1
0.10549743468741869,0.0,0
0.17711581607683305,0.0,0
0.15601042342477014,0.0,0
0.3583027272484148,0.0,2
0.2382117203777517,0.0,1
0.04443763713492062,0.0,0
0.17743415640634938,0.0,0
0.08105034586883751,0.0,0
0.23325972978998843,1.0,1
0.4563029734443914,1.0,3
0.11099512270858747,0.0,0
0.524107383079782,0.0,3
0.2494485341513156,0.0,1
0.35765966969172464,1.0,2
0.1411241998676989,0.0,0
0.25621935561558057,0.0,1
0.5239791499617252,1.0,3
0.4819498063691885,0.0,3
0.2639644320402215,0.0,1
0.22351415888456408,0.0,1
0.27642704708167387,0.0,1
0.32112925534140707,1.0,2
0.557406885681536,0.0,3
0.16218908617481992,1.0,0
0.15480747939205203,1.0,0
0.20960392282734935,0.0,1
0.10686653718771086,0.0,0
0.36441921405229005,1.0,2
0.06985421523280302,0.0,0
0.5752524381494896,1.0,3
0.28165155884564697,0.0,1
0.37944115369394515,0.0,2
0.045659631002925305,0.0,0
0.3907392159198113,0.0,2
0.32590294062100394,0.0,2
0.3450841502829877,0.0,2
0.23701367390107056,0.0,1
0.4243518655493258,0.0,2
0.12881200099088816,0.0,0
0.3299114686361586,0.0,2
0.06675553056618239,0.0,0
0.10571078303232644,0.0,0
0.5357995621053333,1.0,3
0.15957134377575063,0.0,0
0.12287989871766325,0.0,0
0.30995644773932673,0.0,1
0.5006741240171694,1.0,3
0.19253338124350866,0.0,1
0.6798139772747849,1.0,3
0.16580692395614124,0.0,0
0.44532573170634104,0.0,2
0.28710346659034747,0.0,1
0.20515210248463084,0.0,1
0.3569482999794101,1.0,2
0.08720531597496316,0.0,0
0.23791157291652001,0.0,1
0.2125906368597829,1.0,1
0.3380474712276761,0.0,2
0.29052756084271986,0.0,1
0.3479181328972756,0.0,2
0.42219960770511694,1.0,2
0.24249642318363557,0.0,1
0.3024763373927353,0.0,1
0.5685546252018754,0.0,3
0.29393240112032726,0.0,1
0.23718069472344744,0.0,1
0.4348483136027772,0.0,2
0.24766475341982122,0.0,1
0.5915252921662858,1.0,3
0.49414273786873564,1.0,3
0.19275092244199293,1.0,1
0.21570858057122805,0.0,1
0.4548274324248505,1.0,3
0.43203347294911104,1.0,2
0.4727380263938699,1.0,3
0.2538973946761992,1.0,1
0.28572136176326274,0.0,1
0.2317922806044498,1.0,1
0.23320414628000993,0.0,1
0.16973032592208812,1.0,0
0.49151217411248727,0.0,3
0.33195877515080124,0.0,2
0.34270313402458813,0.0,2
0.47320746037150585,0.0,3
0.057826174727944005,1.0,0
0.3342823374545915,0.0,2
0.5055663733930453,0.0,3
0.10926771693672341,0.0,0
0.47637186210417104,0.0,3
0.3351520189164386,0.0,2
0.31131126560378347,0.0,1
0.31565145210422435,1.0,2
0.13425930596426694,0.0,0
0.04261251654027319,0.0,0
0.44024925150934274,0.0,2
0.1195934956640864,0.0,0
0.2000779313230957,0.0,1
0.7007817975708072,1.0,3
0.2817555447671213,0.0,1
0.34926511547555156,0.0,2
0.18348662812958907,0.0,0
0.5023166737897836,1.0,3
0.06245007841002178,0.0,0
0.4354437700393007,0.0,2
0.0920630148030118,0.0,0
0.6257518883853295,1.0,3
0.37700811694720254,0.0,2
0.1271719790497805,0.0,0
0.27435287356315835,0.0,1
0.38256661568693123,0.0,2
0.17843961982715925,0.0,0
0.2162905367743838,0.0,1
0.5209740341645329,0.0,3
0.279074004926693,0.0,1
0.48498879957497276,1.0,3
0.3481128642195799,1.0,2
0.37769730827879666,0.0,2
0.45526763848906865,1.0,3
0.564636774420852,1.0,3
0.13525495524082082,0.0,0
0.41890629703440113,0.0,2
0.6277239733678208,0.0,3
0.42330626189328024,0.0,2
0.3242865327317485,0.0,2
0.5237323534287259,0.0,3
0.6843643932117193,0.0,3
0.35926527588984386,0.0,2
0.3939614324212918,1.0,2
0.3799956547644613,0.0,2
0.08417433653931046,0.0,0
0.43722711473977127,1.0,2
0.09410779357588527,0.0,0
0.3982612864989766,1.0,2
0.07765506645751091,0.0,0
0.12821245493162958,0.0,0
0.21425064305656616,0.0,1
0.18980885239554654,0.0,1
0.449549690409468,0.0,2
0.23408313613509113,1.0,1
0.10047468691113758,0.0,0
0.1752910699720822,0.0,0
